score,time
248.57451590935136,11.598265399999999
186.7015037021153,20.1956414
200.84338174260645,16.53003869999999
221.95487391864205,15.690610699999993
208.2731886278921,8.269988000000012
214.81385875875355,15.449463100000003
221.95487391864205,6.670704499999999
200.84338174260645,6.0350521000000015
200.84338174260645,15.214573599999994
223.31938461702893,23.631448300000045
238.7517188510301,10.77371400000004
238.7517188510301,10.370511599999986
186.7015037021153,16.056229299999984
228.60742976575082,7.105121499999996
228.60742976575082,14.931393900000046
216.88911109978926,18.083183100000042
190.87324018286768,12.675633700000049
224.51472859958065,13.633499299999926
190.87324018286768,8.916552599999932
215.83618159174196,8.051088299999947
208.10318992621836,12.006484200000045
190.87324018286768,11.292097099999978
199.8949388905087,5.111861900000008
186.7015037021153,26.61631460000001
224.51472859958065,10.225238500000046
235.93468123009788,12.337665799999968
228.60742976575082,9.61638210000001
228.2167174526125,13.301206499999921
248.57451590935136,16.797871899999905
208.10318992621836,19.01588030000005
216.22712516688478,6.057461399999966
190.87324018286768,18.619439300000067
190.87324018286768,16.060493899999983
207.78738903667508,10.604188499999964
199.36897039036145,9.633561600000121
248.57451590935136,8.71542619999991
202.26632013799815,15.748840799999925
248.09798131735343,7.025737299999946
221.95487391864205,17.89849920000006
248.57451590935136,3.8751013999999486
186.7015037021153,44.28163070000005
208.72292783305957,15.77881699999989
203.53475009485325,9.17523529999994
215.83618159174196,10.765645300000187
223.31938461702893,7.899519900000087
208.72292783305957,9.297969800000146
238.7517188510301,12.002953599999955
190.87324018286768,12.76444719999995
238.7517188510301,17.868776199999957
207.0022900775773,8.204073899999912
